_vocab,accounting,pharmacy,baseball,robotics
thin,0.1089513591637373,0.11337692213115597,0.16607427593295396,0.12852344351879913
industrials,0.2522973311331123,0.18732370613772795,0.14951659919822988,0.16632854942317324
steadily,0.06422938769044309,0.07915900328606025,0.18517482942645605,0.10810885568173234
richest,0.20605747156307724,0.05185386695662222,0.270277539496486,0.05345628053369111
paychecks,0.37369142048950554,0.18360380603260815,0.2647064403473831,-0.07406369673792831
pronounced,0.00103179627113856,0.3589868040459112,0.1947542224809548,-0.0045346080014993725
recovering,0.03706061516764579,0.2514068183623091,0.11272666769731805,-0.027153201682408472
jimmy,0.14060037706052703,0.09738696872392612,0.29264119961380614,0.12146297618104072
deflating,0.12541474804858696,0.1420406105089916,0.3001948648895561,-0.027286288433806184
booth,0.04512902200269174,0.1255699031479993,0.27738969242275907,0.295487248089751
intro,0.14534841514148025,0.10457212342368774,0.3085494379790286,0.1480931149568219
steals,0.07894359512301043,0.11057227538929468,0.22510696023230597,0.22926152114625636
jazeera,0.13117658046047426,0.18540972422817564,0.2106281560096932,0.16087486015881594
huygens,0.09179220103173076,0.09582590653128631,0.10022875246933177,0.3744849514086511
discovers,-0.013677008645542159,0.20639562652055315,0.05204227589075764,0.26545449671120425
moons,0.23098584622271354,0.03536742728897542,0.17323666561058054,0.24191833472200652
coverage,0.2559471690381906,0.1592642576658081,0.10285904025002926,0.20447842759867002
scooping,0.3377706397410454,0.030957306354404763,0.1217771768109433,0.2898557638197456
shapes,0.06350002901374738,0.09555778346844665,0.21584538676811155,0.2669424200648713
exodus,0.08377903495203048,0.1464886535413805,0.2459220435379296,0.15807301157786643
dominate,0.15696233443384316,-0.12557606923852996,0.2252034588718779,0.1869745432031997
seeds,0.06970716999789081,0.2732820516729433,0.16873387786758512,0.17689244961554404
worry,0.06475425982934198,0.1687211111825086,0.15411868942340853,0.07087662199732034
crunching,0.12040128884951352,0.06517256285068562,0.1467305691454623,0.22973386565808687
nasdaq,0.30737464778885876,0.20269825741280542,0.17035294654255612,0.18560928750386213
approval,0.26671899131714105,0.2815792620851936,0.20799929262207803,0.1298499585135343
closely,0.23640778407699875,0.17062135299542067,0.08117835574299852,0.18953343099486616
watched,0.013427960525213408,0.1205502975089353,0.2339931782044383,0.09158379469028266
sharper,0.16042449528486663,0.02365981312826743,0.1173773226026212,0.24029989689757694
peered,0.04254008216108807,0.1090978548294704,0.15027360265680884,0.21358850361571508
uncovered,0.21041961854615085,0.23585891215489665,0.14873833472977294,0.0007056937382804679
smallest,0.09612705001415116,0.16347917758009847,0.24988963354175436,0.14416793572227707
bodies,0.10755001683218976,0.1910215153101262,0.17367338154703693,0.05567426630441812
approximately,0.283100615181286,0.0552922342386689,0.07191433466954927,0.24589736098226805
kilometers,0.05815633392686746,0.072777970696705,0.06290128039676461,0.31917903136354314
revived,0.0378210448997992,0.10949279643510991,0.07996028714787394,0.05676476148291461
memories,0.07686306707238158,0.14185182671483143,0.20294494826697237,0.11021748053811645
glorious,0.013527960315402933,0.08355765467772566,0.3466589592298893,0.04913149254363604
upstaged,0.0002470677746485259,-0.05387052354526248,0.28449291394796417,0.16525376080001414
favorites,-0.01602151016642202,0.1083554636558907,0.29401730589070474,0.15938689284873758
snatch,0.19702507806883948,-0.11446331120820788,0.20687156923577676,0.12302937008318866
feared,0.056671768727094514,0.07961932569521815,0.19908426170280008,0.05290028844037122
southwest,0.15939591526325467,0.16358165473754324,0.21080656912047632,0.04794083857676157
flash,0.0843381937316962,0.0787495716318966,0.1473549725738957,0.35870532089704343
floods,0.05581150518453981,0.1419973675529346,0.20463074701837627,0.1636325830314958
coastal,0.09677703054308423,0.15949642864020058,0.104481294291907,0.19757238273553585
tourist,-0.06007652878620807,0.2139778121217278,0.17922203007897192,0.07485186531712401
swept,-0.024687604458862283,0.012204904226434546,0.1924715267847457,0.14728770904605
address,0.12166414946116212,0.20502231285470782,0.09602786613306989,0.242739385600808
medicare,0.359244597995215,0.4045476639344124,0.11460568925081442,0.07594837906909445
sponsoring,0.20340067308018384,0.10445278918770104,0.2662698457822279,0.1535178160986435
demanded,0.2419657283087244,0.10405329330172348,0.17210836390261203,-0.027000328348425372
regina,0.14222765823331035,0.23929595568359585,0.12967215491735126,0.040087761811696265
premiers,0.160788322504272,0.08451850460089788,0.21958004066620662,0.16143420821528734
haile,0.03126139866381514,0.2232283926808152,0.3232099703493561,0.09057472067755928
gebrselassie,0.003999834646700581,0.18846781914490712,0.4293164174720438,0.20926214013451733
achilles,0.060999701712601474,0.32460485594311583,0.27258811068507216,0.02779192732428797
christmas,0.1413067488388426,0.22313073133625083,0.09027072033148859,-0.00835113160266566
sheds,0.004676296980616192,0.3188520282611953,0.10563012235935354,0.31872288510828206
antispyware,0.4682373725854321,0.08142790440201461,0.15814348071291243,0.18673566094474642
sum,0.35653805914198583,0.09809105045136224,0.16528382848141066,-0.05654476462397449
incorporate,0.32373127125650647,0.18811552761910266,0.27923130686553094,0.33107770199389996
etrust,0.3787532495628578,0.1298873265778129,0.07870471201149976,0.3872042935176273
developer,0.2920794176406264,0.1868904088470534,0.1787168158355572,0.30134754249879697
backup,0.21887702974048812,0.17189488713454198,0.2477791904807315,0.23249372817903127
antivirus,0.2102580228553777,0.18831413536068392,0.0855428903170446,0.3593357837929231
user,0.2418538279481357,0.2521699099420622,0.0939909524521655,0.33048539772739177
sybase,0.4812977874537154,0.10474136396361246,0.22488695683355334,0.30428074085631374
preview,0.16281858214665962,0.04325587540264055,0.28656314129517796,0.17737235214777275
offerings,0.48652532382136515,0.05649350057515214,0.12765264329311174,0.17905253361351342
internal,0.3583626521310239,0.20514460263697254,0.12283894456635662,0.13256573467938018
limiting,0.09033725478867115,0.17497412286060146,0.2601020660192276,0.13154661750366378
layoffs,0.43870474280794935,0.11133236324607045,0.12752958340075113,0.05557158857280531
sting,0.11808202693533182,0.18416800914545464,0.32870577289070735,-0.06795116523949964
district,0.09745999627352755,0.20866817635178841,0.23752372032217103,0.11524410080687666
vaughn,0.3369978183342745,0.1567582720855394,0.23555968311736444,-0.06788309185041677
walker,0.2313637423336426,0.05846321852136525,0.24873079880836357,-0.1140826908171952
quick,0.15238016524931539,0.15373196092260502,0.045283689808598676,0.09142285296865643
aspects,0.16108977644811204,0.09453108551855686,0.08528815596650934,0.23528809613460072
com,0.16040995640351685,0.12930662505804338,0.06452113529013039,0.2730876707144696
oriented,0.1427188067800745,0.14324536874611332,-0.0008569902373971083,0.3444509068290961
utilities,0.24699624134985607,0.08656794374527282,0.16939255776518586,0.26625296133041026
convert,0.15516206885362616,0.24684564174214788,0.019886600277558147,0.2742887046411399
sao,0.029804267985355435,0.15941786709171227,0.20958373820891354,0.15394208978602247
patching,0.33299075478466056,0.13373569184868495,0.06833102226493397,0.22319509464955445
flaw,0.15670510702172366,0.18477128128560621,0.10053030711883527,0.2696686468431363
overlooked,0.0925774107080771,0.24493759620291056,0.32125817132352275,0.0693114428019353
silver,-0.011268615841485422,0.14705100325287215,0.43505088849049356,0.2101444168605621
rebuilding,0.24580069663050846,0.15201531930375553,0.30081227974166197,0.11829177836475063
boycotted,-0.006364402527279043,0.055740191940782495,0.37858305405559395,0.16880031199836398
disappointed,0.11449173484550731,0.24453427252883614,0.1583825544670412,0.08358558399865124
luck,0.1434301951978634,0.123965913283123,0.23237247994177268,0.04697739527427072
backstroke,0.0647805802378831,0.1693391773443351,0.532221697253196,0.21382235511306436
calgary,0.19589212898520006,0.12283711975949965,0.36965048725843863,0.08346270372871116
husky,0.2585288659099288,0.038735859671970733,0.22224521647486625,0.12041637920174052
strengthened,0.062340111129445167,0.13895045085175645,0.19835325161689765,0.04484092335788245
overwhelmingly,0.14061939280646354,0.05832083903504872,0.1605004561709726,0.13094722660206856
dealing,0.17381038663308224,0.22209324743300415,0.20330675159369516,0.050447431922967995
crushing,0.22832917493002436,0.10905361966660247,0.19815818929609486,-0.1059083412076432
defeat,0.006628738348122494,0.12564137335254338,0.24815367333653462,0.03823700110846642
splintered,-0.021937196925574724,0.1486477935735036,0.14227766795262226,0.1020192359293374
presidency,0.21545937194168746,0.09517613365311736,0.12996409783170645,0.07790020746815851
stunned,-0.09145662394464885,0.021313235794394578,0.29336980658443446,0.1430073618142825
fought,0.06149563015453973,-0.0636476018245104,0.20655730416136253,0.05041853582368817
endorsed,0.20673884502544845,0.17016383874826452,0.2054940419680584,0.12179192242123955
everybody,0.05037587307878826,0.046245641392671795,0.19279056084196944,0.15714438869889422
heat,-0.03725718557557466,0.0029392459313032863,0.2523808150024322,0.17310614236808589
paris,0.07261668564267962,0.23205720910634564,0.07149630418371862,0.07504815058034416
shane,0.06958290340999755,0.10945735843686495,0.27627313326687225,0.08123991829869376
spencer,0.29670950490600007,0.19941813716300505,0.1810801966256696,0.020341194145783833
rejoined,0.1309087023411778,-0.0029762293228548188,0.35769767322201856,0.01928041805005716
minor,0.07464213195414793,0.1986686489656944,0.43064058152271906,0.08187529348795454
selections,0.17501826095950426,0.053321293214127014,0.2687759782957383,0.1568682654303263
jury,0.30313370252661376,0.19815436136865938,0.18154243861253588,-0.009331508750429188
haitian,0.06735095870882822,0.15447047939586153,0.08672480203822289,0.1451594555068406
paramilitary,0.17907782011296391,0.11189729638496819,0.24224438575182422,0.18817054002441824
businessman,0.17469360113940288,-0.005178329222783526,0.18572542571970982,0.03763013798320384
ordering,0.336344646526544,0.20152176758513454,0.11100341436830415,0.003777913481799367
revolt,0.2175085776627126,0.09454582939941131,0.16244317205366238,0.06254681687116692
wheaties,0.17000403320489438,0.08144571895027895,0.4742474808285049,0.12043282638891978
moment,-0.02646240301164444,-0.06173626199949932,0.35227870239764425,0.16286772077802283
survives,-0.027603279698631633,0.23771664767938308,0.2378172348586203,0.02390640103584167
prone,-0.044072128702925026,0.10139086248765519,0.1559392846071023,0.17117788129755895
dismissal,0.17174637268946177,0.06082695387335251,0.22464658992459988,-0.08832609359475223
component,0.22555619980014835,0.10787270510479384,0.13117809514057466,0.27091944955889047
sco,0.377824099389946,0.03975963024943273,0.1321625533338545,0.06770790162527845
argue,0.024546103927569497,0.13628228698693412,0.22751695012570736,0.06666580603328168
breach,0.12087107573003063,0.08715896262715125,0.1963227115032885,0.17118610682155086
allegations,0.38462565034799867,0.11484161895976827,0.15491759311880363,0.08441543244632525
dismissed,0.21495860030690842,0.10831235585286114,0.04366724738131591,-0.0051446865093619145
skip,0.03869187368027257,0.2524057924508745,0.29829724566925964,0.0580930328599301
pestpatrol,0.4742001142316972,0.24637035995473652,0.09102426756809578,0.3456360429144593
originally,0.3421451707228163,0.125998486154323,-0.02613026660763588,0.013508743832821645
weigh,0.12784075796319244,0.18188829260226066,0.055033330268754004,0.13220677590945884
un,0.17755527893533607,0.18948111521587369,0.07131866106000183,0.11823695845940285
envoy,0.1003256400586529,0.2983444145914465,0.12627773663652225,0.16248150004941822
flurry,0.15776931494176,-0.07995355785620097,0.09101264835388267,0.13750467141142084
indictments,0.3964170320541119,0.1528395992355469,0.23428502861642123,0.11489045182240168
irate,0.06673147118057757,0.06856565387132003,0.23264620170874506,-0.08844257760566476
omar,0.14586241030126423,0.06592158534427593,0.31834814224115887,0.009268170107674568
bound,-0.007236585472537061,0.16962064922524858,0.3043232249101395,0.12135507357669809
slew,0.23378319433956024,0.11824080346630803,0.1183982106665027,0.12831487571485767
rocketeers,0.2063470277221191,0.16312604444785117,0.2773553667565624,0.280506316158051
moved,0.14237537327370806,-0.03867423201641353,0.19466498420554276,-0.01708679912400122
successful,0.18076399830652284,0.17596378027129567,0.14245689160631725,0.10065294297041243
parachute,0.3025655057608654,0.1615325239971971,0.10491924123404306,0.17834021255012408
capsule,0.2309082722416777,0.138504927488128,0.12756410543108385,0.17170223568591184
happily,0.09450779955775795,-0.01130501229735244,0.2212217206543527,0.16178183165596394
compartment,-0.002661559799760494,0.16243907577443517,0.22448871174347138,0.21492092770255117
drifted,0.04297110542967672,-0.023177461104429673,0.15984297600032193,0.038612847275485
totally,0.03596611035140741,-0.029325213446051282,0.26251042514273787,0.16965742169052583
arrow,0.17667752558332359,0.059265389248332766,0.15509579193243792,0.18709561297305308
toned,0.07401761261233024,0.0898079422955523,0.17076017147442046,0.12495517024924559
bravado,0.22164596016878174,0.12681361217213524,0.2565830071105706,0.0015321919353084648
krispy,0.33536727508983494,0.29267924498425424,0.13840877445199606,0.12254749397826906
kreme,0.34753766174220746,0.31130994873202705,0.1553403376604222,0.07252811902079405
doughnuts,0.32836180045813357,0.302983301050147,0.2100838969514262,0.15713734712254065
recover,0.2887103431076583,0.15978885900179118,0.15236187917454297,-0.09939086374899814
flotation,0.42740997038392936,0.16023112439838946,0.05532641858569171,0.07662218624965032
declare,0.2558459701026731,0.04834292221955859,0.11855781355262798,-0.023999692872278898
mercantile,0.2241142051734661,0.11091148091161229,0.21108359241916466,0.19938199397298775
briefly,0.03478287240571506,-0.027140563653157035,0.077579620931746,0.08955063527456647
faltering,0.1271504060460162,0.05156992422284585,0.12265413840158917,0.13220989016452725
prepare,0.20775817221753912,0.10443238787358818,0.1362832812023018,0.15918544996699321
practiced,0.033181587820917284,0.15795004405932883,0.3103911024958686,0.036664725497838134
screaming,-0.06606545288130301,0.1543459587385128,0.16901749821605966,0.0632191301207553
london,0.0789872587455133,0.19062977922767407,0.06187418930970229,0.07568643566222005
rain,-0.01701245882200981,0.0009241395376919208,0.2324405832419158,0.1289902455790607
seaside,0.07890260298307851,0.27595716580319957,0.11387926375161934,-0.024666218407691523
communities,0.029990563011691625,0.21018025495428774,0.18590850198769082,0.0541412818158489
southwestern,0.05961826975079842,0.09411001717564414,0.27209783202783894,0.19271033886395503
rescued,0.0788697963019749,0.00917708148738574,0.16575454527653236,0.005241707574222493
rooftops,0.05140234713828849,0.1652765231363178,0.17462494798155523,0.10995553104854204
helicopters,0.1597961857625296,0.13065166513836182,0.10330379800465231,0.14519310764669624
dick,0.18927029773939016,0.1580490742978179,0.2733145917198903,0.2057582576401349
coward,0.20442577521101507,0.17380865090110736,0.18572365921221398,0.00045716343560640903
vietnam,0.1112479308303358,0.08162791236489732,0.27932934668729426,0.1615055818697869
involved,0.19323640816061602,0.25797268451728356,0.209338914695306,0.1497227818514516
quincy,0.17612773064206702,0.14727097894281657,0.32471372346723154,0.020293409746511788
men,0.004995730454105706,0.0991412954008636,0.4628508293047324,0.08857865999889947
arrested,0.11486287722761362,0.08148518979574461,0.2561154957074976,0.18044402826525138
royal,0.21426333777625944,0.16732137053259222,0.12460265746970685,0.13633207291100835
fields,0.16676909514766422,0.18232278066116875,0.18057322316278965,0.19800143079441906
assure,0.15520862180007128,-0.023668393800202175,0.2611730836536045,0.21218760296149533
gray,0.10030969730136087,0.16168112512259036,0.1733700500117138,0.11077648462442452
condos,0.2374039113660862,0.15338673857620935,0.20859351072362006,0.02026163795726309
powerless,-0.019194144969270487,0.11105733811162148,0.25857372766630055,0.011128726843743612
suburban,0.11909488767078692,0.29899563671781204,0.2288759653359383,0.023144028792840523
hungry,-0.01648088139412186,0.25503459405197254,0.10685856376570414,0.0024619790637912687
showers,-0.06267748939846084,0.153879299015381,0.3339858502904778,0.22578011326629363
drinking,0.11936974231313115,0.3154076800930168,0.23192922055521015,-0.008798913683689824
grievance,0.34054396563567024,0.04919782091334457,0.4303997249953318,-0.14083066542131178
sigi,0.2109087062283355,0.20310038884417653,0.31535111856185205,0.05102014983904884
schmid,0.2360900221873534,0.23734522353650922,0.38704095919023795,0.047619385635608184
soccer,0.06504700654779347,0.19472261757112705,0.628940376038654,0.08417670214153487
dominated,-0.10126902007497926,0.11030544170162801,0.23026624122015868,0.2596120519365322
sohu,0.3308188271465398,0.017984820629323297,0.14662899468221968,0.2770199728379866
supplier,0.35381501116493186,0.2128207000726468,0.08156544056521614,0.32821969674759915
greatest,0.021233024912436158,0.014709876559327408,0.4199437856029873,0.14860948103965826
olympian,0.10121607417877734,0.03967086829993733,0.5172164282160826,0.03299735470208418
staked,0.15472920780060692,-0.06880839387340164,0.2949514607036199,0.11213507400693654
identifies,0.1912641834638239,0.2798011724088723,0.13392358412072655,0.2666680167939491
pretending,0.176290834541387,0.16565300818808226,0.17183771626094566,-0.0337052025145213
connected,0.21578724393901635,0.1031366383311828,0.15823795040972358,0.07199208960064489
scammers,0.3441213890009941,0.14758562690131652,0.09449956485343902,0.19925417445184
superhero,0.12185168225228671,0.1350875083708749,0.3148124722758064,-0.0015085570885513678
costume,-0.011408633353847333,0.2409395160917317,0.2744476478102426,0.07106859427600055
celtics,0.0684335647973291,0.1766666366559806,0.540751328135271,0.09326171946689638
wear,0.026663230580330703,0.133983463695587,0.37830754110377357,0.04564625844355997
cowboys,0.09802447350171871,0.18025920491470349,0.35299198074160587,0.04059182564350494
quarterback,0.07537885080543161,0.25437276948578086,0.3931011614044533,0.06889040529757591
collective,0.24028858589312263,0.041261609884939036,0.43759311384661076,0.10827851831325808
dialogue,0.05626218176072932,0.2011525928234943,0.1790612729634851,0.20097762634325445
vowing,0.11602032993962177,0.12480376664393968,0.101131076193578,-0.05302223723250799
intensify,0.10833873128686365,0.049148543435218246,0.18604480546483124,0.08173351362513925
reforms,0.28500868224653125,0.07965741436397865,0.1317564125623759,0.06119166712662276
trapeze,0.2099476813632109,-0.019913228968495227,0.1760484718446004,0.29091386058379404
twist,0.1907067436735911,0.24074609853876133,0.1586788036926784,-0.09048396172759383
informal,0.21214398984235283,0.24576413320693916,0.15599877427500092,0.1715452554043302
foam,0.1851896326773112,0.2805478813558983,0.22584515749612086,0.273163276723294
liftoff,0.2273942076061299,0.10398464456150638,0.06831599135119779,0.34093708542356255
memphis,0.11542416881551462,0.15678585104935128,0.4471090160759896,0.18735656080301155
agents,0.27380699548559195,0.08125424994449645,0.29409176111741364,0.015194429259371296
tabs,0.23308659309613824,0.2168534931973754,0.2518295548040341,0.2574313528812139
unannounced,0.34709881009748694,0.1384509554580297,0.06593259409321207,0.049950474295555006
interviews,0.23564482795818878,0.23575379808030728,0.2697052479094271,0.19419004079704758
restructure,0.4542340443489812,0.1532920128324861,0.0956016626093485,0.00672861878388002
abroad,0.2378751580243484,0.07207055498453539,0.012118930578689248,0.15338266663756014
delaying,0.31346293625648475,0.055891099698554166,0.15721969400989974,0.06229565553219263
drilling,0.25697014689805653,0.14625132799327692,0.20216199667677331,0.19436432797377007
studied,0.015517087538427283,0.35392289310175934,0.13116361104813673,0.10676429581775733
puts,0.1421854323727357,0.26804438614523174,0.09267287229748576,0.13831007095050943
nortel,0.4961582852058344,0.16877542908842227,0.09117722716989116,0.2930769599873715
mounted,0.08739784691284239,0.14367670874848923,0.05241903785971291,0.2023650222365487
criminal,0.4524666486925084,0.2037640371599608,0.14443193420074832,0.037832262596802946
stands,0.12444546941730845,-0.014319360845212585,0.22359708179109455,0.11049255611245394
september,0.19995135140120054,0.1883927971139855,0.11323178820835504,0.07874249320953063
combating,0.2233883725391342,0.12957839841966082,0.11826712930303815,0.13475814636898015
copyright,0.24129969308510327,0.08585849738845397,0.10904328779981157,0.256224275627486
followers,0.13093381670864165,0.11361251632904794,0.12275802618448864,-0.016860034554482047
shards,0.008163788514932827,0.22310069793926554,0.2587235263052353,0.043312889062545976
ritual,-0.003374548295158101,0.3540227884872983,0.27068367968376494,0.1294845060221558
cleansing,0.20409547459069974,0.24324467390519816,0.13655004366723625,0.09900298335759414
telling,0.20557605374480192,0.09869137764209023,0.23367386848505892,-0.035762639169666835
biblical,0.05070920843614226,0.22316424682989,0.27501632230199974,0.05627363152141299
blind,0.019043535129482182,0.26133941969023017,0.19714014757513473,0.23622192105658868
visually,0.21480714604029777,0.19642186558173316,0.2101577654556567,0.3934419395147524
impaired,0.05660553557434661,0.3618883609456048,0.1542704382065249,0.3702621045616664
behalf,0.09318251465930211,0.09245947194919148,0.2565694235218509,0.07238752317085084
permitted,0.15389123672645766,0.30757062333823715,0.2564748583419954,0.1534573802545521
glove,0.07548865124410824,0.11643682315795442,0.48106614477326104,0.17676001303157554
doug,0.10075956554037112,0.15764808976306793,0.4383964011323874,0.016009588819181287
mientkiewicz,0.19362145311447393,0.161053665147151,0.5318730293246582,0.023693307118977137
rough,0.19576341758321017,0.05586438566217731,0.23188336018081238,0.10342715712108203
introduction,0.27317068622981255,0.04641510476040085,0.10058270745347732,0.13579018092823977
math,0.0878063761768815,0.23029700421762275,0.16329236718445844,0.3118269914346014
houses,0.13016217801578686,0.14769751487822463,0.08611391654225606,0.09342215135687353
titled,0.11734866617669464,0.27714669735444936,0.1588108315577796,0.07509244071949735
relations,0.15291910093911368,0.2037332262652225,0.18710900263291455,0.11080417454816657
detractors,0.1833629441749669,0.170750562549504,0.31012370943008605,0.05726860556331584
decisive,0.08245052932429159,0.015793852204048206,0.3328109647001451,0.079069586906464
approaching,0.08178340566469296,-0.11861365801055404,0.23562586979248504,0.1105157033873837
robb,0.21019572334397107,0.0463105484845759,0.30803038857894555,-0.03181188669548757
nen,0.14786167569883737,0.05727230289417421,0.3448450535604996,0.15606743870689804
pitched,0.09720000562105578,-0.022784747620826266,0.3518084429963498,0.057364470392120843
believes,0.15820565957174218,0.13908229122726684,0.2292523479322923,0.1618544396194652
troublesome,0.13379135962704916,0.1585671105230652,0.1231787150944547,-0.008988605453515283
captain,0.07978453228352764,0.11981068992731189,0.3138933991969564,0.04843873004704735
opting,0.20360124366712945,0.06715479503507973,0.2912190770200223,0.09510768612881006
selected,0.19927933375611584,-0.020539717346534786,0.19477973408179222,0.3046008825562752
wildcard,0.07839845076039088,0.05271096595288635,0.3666691457889001,0.11515334291453824
conserve,0.31531964816366503,0.17070670255874365,0.170185206714304,-0.007787646957932973
financially,0.33835970226196993,0.038375734832186884,0.24201769718597346,0.02146891385319838
payments,0.4504374506807114,0.11943427522343861,0.08550106244202876,0.09990251149315076
pension,0.4871531776778136,0.2022606908503385,0.18972931882761698,0.05503108254177684
restaurant,0.18258929991538508,0.3519658318469141,0.2106102924925295,0.038010288645474066
notified,0.26317400218818104,0.08047007735746892,0.22151952436935027,0.1681131036878262
bids,0.38144338906721226,-0.061362170705709644,0.16024244702459922,0.10784622738888804
background,0.13658329102425967,0.14188503912294434,0.0030690498352124516,0.12880003451644034
investigations,0.3857303463734215,0.2661239916159326,0.004151487941987612,0.1247566227353726
lucrative,0.3436625103381122,0.062802528332269,0.1791803112368091,0.08044368223040073
redman,0.16221037957259224,0.06633715229321385,0.414703226126892,0.1011409826994735
oakland,0.14086899253125096,0.029074522799939318,0.536188737800227,-0.05545983767172237
athletics,0.1060533868349804,0.07774140294138893,0.7163702842587318,0.0206329938948458
rebound,0.15488975556261161,0.11692638759002184,0.23337883284054456,0.18764252207500282
buyers,0.29950990764768837,0.01832157693033636,0.1360067027170866,0.189240767852774
lleyton,0.21380840836177642,0.10597686882254018,0.23306907973149615,0.019822564710729067
hewitt,0.20133443066139878,0.09944730180827126,0.24848132934716882,-0.007730334716153772
breezed,0.05175039740423921,0.09975515372673069,0.34756086744241005,0.148126356081889
kenneth,0.3481897997342206,0.04552325037284892,0.03521514733463214,-0.012621389474803986
coached,0.07733707292136108,0.18539897545221348,0.5559628849196613,0.13611103429283974
nagano,-0.029639931640879927,0.09981057934709357,0.4822690200912402,0.22198025032290628
hair,0.07013963750822974,0.39374808973900777,0.22367094643497737,0.061776709807122625
distributed,0.3396874609277838,0.1018064486899495,0.06612482091382645,0.2025236003081625
tank,0.23085142250350296,0.14040274142994466,0.00677079872523917,0.12692843540801052
cuban,0.008981915175336882,0.1445432739730528,0.250139839897809,0.12541618463750182
advocacy,0.20329824179005979,0.37666295233946306,0.07926427420376744,0.1149982381851761
prisoner,0.3291837996898158,0.11275087906804075,0.20580934720256513,-0.04683069741199279
attorneys,0.35908252147268077,0.18363536012808557,0.18423448643669993,0.06642815300914905
wallace,0.11611347891790251,-0.06172622256728885,0.22356781029514608,0.15478931110941924
drives,0.1420972765354678,-0.0036106581053487624,0.10572688746350417,0.3187046455925565
seahawks,0.09731681288080779,0.1437487159713001,0.4160763446649428,0.06387238964249792
packers,0.12773927327572074,0.16276289962704707,0.3544637002640048,0.0692864003009486
pointing,0.15009695493823483,0.19032613802379486,0.17125138424772882,-0.01856359136260385
modest,0.2509001926820031,0.2023280113388116,0.1838437038448079,0.05159132734927043
brian,0.1456437921067941,0.15216054447745764,0.25053377186341497,0.04194910247727183
jordan,0.15406865351034138,0.09311262456465995,0.1300890466118229,-0.028276576495763227
unemployed,0.27462035380348276,0.23795069896500398,0.3328434287033304,-0.03871872521734181
jewish,0.13161093097866822,0.23077146531583215,0.22476332270366273,0.02927889103481927
cemetery,0.05220906980871908,0.14813183686024986,0.24116492445019216,0.0011163786694712843
hospitalised,-0.09631885425113454,0.4703313127388806,0.12731889410809977,0.09277366746817893
lethal,0.08045567014137481,0.19703089653185177,0.08939861819979728,0.15575813747655093
communist,0.08993533681374041,0.1073555187517969,0.2669515294513613,0.11416768398553354
connecting,0.16973254912415436,0.13283239520367335,0.17509052784347284,0.4115373864541407
donations,0.2637793534903231,0.13628696131379792,0.2193923827673195,-0.009008135572188856
posts,0.3962398162942503,0.1308318571300155,0.026274575887652238,0.014910972504598101
competitors,0.3089046700537813,-0.04364501133418236,0.12462184627676268,0.20473174738096345
substantiate,0.3929294606514566,0.28548959474885227,0.17577368808752133,0.0435399676493676
postpone,0.21308439563605916,0.13051816110548883,0.22446398484836835,0.1453812752436971
installation,0.15891678912232068,0.13207643736854818,0.12052406208372154,0.2849589585720501
walt,0.32721139740610894,0.07362413317382123,0.2504492386958422,0.09746393494395961
harris,0.1747257588835814,0.1045099077092738,0.3666320070125257,0.05798936811424829
suits,0.34773720149227827,0.002131350527185194,0.25312623346319924,0.14560801635882173
passes,0.05333653973816718,0.16224506460278518,0.21655912140171754,0.1661616290439855
yards,0.11539907779213224,0.1293194243363702,0.3200147924444812,0.13184582495789032
bucs,0.15352417262863038,0.1489133044605235,0.49893916676347794,0.13420130617306447
bengals,0.16654529490685274,0.16982968969523224,0.433596046357394,-0.006577507824887944
coaches,0.01837698143603049,0.30902222329503287,0.4376767639043948,0.09694279522005965
specific,0.25889085034390824,0.1194116574335416,0.10511664356644573,0.20214047318774753
wording,0.19192162825209919,0.26989850428984813,0.2053049764020596,0.14216325413170905
counter,0.15522866331873533,0.19253936415342424,0.19854385233487015,0.11494128860317883
mart,0.19404838967883845,0.3006205527139546,0.14235120019308764,0.11782011500616588
jesse,0.12566429534098306,0.09623120213687156,0.27124279000544327,0.056468571612771655
dealt,0.02066277138573265,0.07939229142249991,0.24878499844364396,0.016605623773844797
charter,0.18530912389556492,0.05184342381947298,0.34002279025012905,0.25576430968718217
expanding,0.29404851110348146,0.14761992374913796,0.1194532216637467,0.1939290441426641
enjoyed,0.16070837621661546,0.13893835835342072,0.19978431604636462,0.002845398323974193
singular,0.07117923006100975,0.24007957485410175,0.09961483021947153,0.18815340359091726
realnetworks,0.2135830420068751,0.03266486393858416,0.21394888083643093,0.14784272511376878
lure,0.2747571147548673,0.0038561486590367945,0.2582088155588438,0.12574025175062675
itunes,0.27976164485911104,0.1359110235769592,0.15616570594556944,0.1460909580950376
iseries,0.2525385493759131,0.015417909322252822,0.09628107322755791,0.3239947520050833
fruitless,0.19465750772137272,0.08540145190048057,0.2674981275542371,-0.014431648394065506
negotiating,0.3006196850690069,0.06389110095806312,0.24876289985399463,0.10800672048763768
sessions,0.16421865686210926,-0.04370624356277839,0.21871674913242864,0.13821069299808106
nhl,0.1472233699498611,0.059638419523007434,0.5252707504104162,0.05548539652728219
sheik,0.13707836936944964,0.11837814436078362,0.16801788333658277,0.015809474441797526
hassan,0.0731045920922274,0.2120336468788537,0.15180094462658816,0.02478545374423729
breakaway,0.13021659588186477,0.05334607940077493,0.21590920062235627,0.12384492541563334
